,subject,net1,net2,MeanGVC
230,CC110037,Subc.,Whole Brain,202.29059959111038
231,CC110037,Whole Brain,FPN,206.47757079356748
232,CC110037,Whole Brain,CON,204.28694885673335
233,CC110037,Whole Brain,SAN,196.98829501336957
234,CC110037,Whole Brain,VAN,205.45632088437605
235,CC110037,Whole Brain,DAN,205.68934120756091
236,CC110037,Whole Brain,DMN,199.96413094896852
237,CC110037,Whole Brain,Motor,197.5111851890506
238,CC110037,Whole Brain,Aud.,206.30587934773436
239,CC110037,Whole Brain,Vis.,200.8628093494443
240,CC110037,Whole Brain,Subc.,198.11995212429198
241,CC110037,Whole Brain,Whole Brain,201.20694211053018
242,CC110045,FPN,FPN,162.907708479429
243,CC110045,FPN,CON,213.82090030064919
244,CC110045,FPN,SAN,185.0272532974577
245,CC110045,FPN,VAN,214.95162513783384
246,CC110045,FPN,DAN,194.78361153815618
247,CC110045,FPN,DMN,205.6308888933489
248,CC110045,FPN,Motor,220.96522131211836
249,CC110045,FPN,Aud.,214.6535718632673
250,CC110045,FPN,Vis.,202.41601318394697
251,CC110045,FPN,Subc.,203.32523786653005
252,CC110045,FPN,Whole Brain,201.8086160852774
253,CC110045,CON,FPN,216.87122384664025
254,CC110045,CON,CON,152.35595948037
255,CC110045,CON,SAN,187.74956102994452
256,CC110045,CON,VAN,225.71163931042977
257,CC110045,CON,DAN,212.7701606718388
258,CC110045,CON,DMN,211.5227379377137
259,CC110045,CON,Motor,201.03437766651066
260,CC110045,CON,Aud.,208.51083553472364
261,CC110045,CON,Vis.,229.74947503869416
262,CC110045,CON,Subc.,241.90741037661223
263,CC110045,CON,Whole Brain,209.60702032621998
264,CC110045,SAN,FPN,200.8320061391467
265,CC110045,SAN,CON,203.7137832332639
266,CC110045,SAN,SAN,158.92141717167027
267,CC110045,SAN,VAN,229.5884102590268
268,CC110045,SAN,DAN,203.527747890275
269,CC110045,SAN,DMN,211.9032039796954
270,CC110045,SAN,Motor,226.37470548294445
271,CC110045,SAN,Aud.,206.36337870206012
272,CC110045,SAN,Vis.,227.60904757725152
273,CC110045,SAN,Subc.,233.47079890873974
274,CC110045,SAN,Whole Brain,211.42107439012133
275,CC110045,VAN,FPN,167.83267041529427
276,CC110045,VAN,CON,171.96710679905618
277,CC110045,VAN,SAN,161.39389276939303
278,CC110045,VAN,VAN,136.93396950376263
279,CC110045,VAN,DAN,151.9247938338403
280,CC110045,VAN,DMN,171.35531723311718
281,CC110045,VAN,Motor,172.21360866450402
282,CC110045,VAN,Aud.,175.1280692783369
283,CC110045,VAN,Vis.,166.48855580724856
284,CC110045,VAN,Subc.,165.48906900300096
285,CC110045,VAN,Whole Brain,167.36946637962933
286,CC110045,DAN,FPN,178.73321384980247
287,CC110045,DAN,CON,191.89869434554726
288,CC110045,DAN,SAN,169.23959903279234
289,CC110045,DAN,VAN,180.4034694707041
290,CC110045,DAN,DAN,148.31770353818783
291,CC110045,DAN,DMN,188.82426437789024
292,CC110045,DAN,Motor,203.08061780597208
293,CC110045,DAN,Aud.,186.81530643209834
294,CC110045,DAN,Vis.,185.85618490028048
295,CC110045,DAN,Subc.,186.92068671077894
296,CC110045,DAN,Whole Brain,185.56713478420212
297,CC110045,DMN,FPN,192.52444332191183
298,CC110045,DMN,CON,196.30974060889002
299,CC110045,DMN,SAN,177.3547903898934
300,CC110045,DMN,VAN,211.3171132304468
301,CC110045,DMN,DAN,191.95829361015305
302,CC110045,DMN,DMN,173.70311384241717
303,CC110045,DMN,Motor,217.26108247405688
304,CC110045,DMN,Aud.,181.75920380627733
305,CC110045,DMN,Vis.,207.6506124263319
306,CC110045,DMN,Subc.,224.3557019148881
307,CC110045,DMN,Whole Brain,194.37436435873408
308,CC110045,Motor,FPN,217.70873675572858
309,CC110045,Motor,CON,199.90420160228953
310,CC110045,Motor,SAN,207.72160872710086
311,CC110045,Motor,VAN,215.21499683924702
312,CC110045,Motor,DAN,217.85744485215622
313,CC110045,Motor,DMN,227.164819746387
314,CC110045,Motor,Motor,173.2040312387704
315,CC110045,Motor,Aud.,223.15863793286573
316,CC110045,Motor,Vis.,211.71024746573158
317,CC110045,Motor,Subc.,188.7563592241397
318,CC110045,Motor,Whole Brain,209.2485658150585
319,CC110045,Aud.,FPN,186.7544516061979
320,CC110045,Aud.,CON,178.64490917388707
321,CC110045,Aud.,SAN,158.4294016292209
322,CC110045,Aud.,VAN,202.45940435780125
323,CC110045,Aud.,DAN,176.87383937670324
324,CC110045,Aud.,DMN,170.08125829142557
325,CC110045,Aud.,Motor,194.08551815024896
326,CC110045,Aud.,Aud.,154.97863158334278
327,CC110045,Aud.,Vis.,194.8839114767047
328,CC110045,Aud.,Subc.,204.13217989121736
329,CC110045,Aud.,Whole Brain,181.15719608391007
330,CC110045,Vis.,FPN,190.1930497294958
331,CC110045,Vis.,CON,214.66615436991256
332,CC110045,Vis.,SAN,198.40077486462187
333,CC110045,Vis.,VAN,200.39673525078967
334,CC110045,Vis.,DAN,194.94214453726892
335,CC110045,Vis.,DMN,207.2784855276652
336,CC110045,Vis.,Motor,202.04717009320822
337,CC110045,Vis.,Aud.,214.60674789747483
338,CC110045,Vis.,Vis.,183.18220752968048
339,CC110045,Vis.,Subc.,172.42507291187027
340,CC110045,Vis.,Whole Brain,198.58098609604835
341,CC110045,Subc.,FPN,217.0698891274151
342,CC110045,Subc.,CON,238.303130948591
343,CC110045,Subc.,SAN,223.96439973820696
344,CC110045,Subc.,VAN,217.14038770734112
345,CC110045,Subc.,DAN,217.54395744433472
346,CC110045,Subc.,DMN,246.75053481492495
347,CC110045,Subc.,Motor,194.0376683300139
348,CC110045,Subc.,Aud.,248.49293857294015
349,CC110045,Subc.,Vis.,192.9792379810206
350,CC110045,Subc.,Subc.,128.36807160775197
351,CC110045,Subc.,Whole Brain,216.5103028557624
352,CC110045,Whole Brain,FPN,194.43025958013558
353,CC110045,Whole Brain,CON,199.50959843327377
354,CC110045,Whole Brain,SAN,185.50312624611857
355,CC110045,Whole Brain,VAN,208.83134859192816
356,CC110045,Whole Brain,DAN,195.86727592518403
357,CC110045,Whole Brain,DMN,200.03150447597997
358,CC110045,Whole Brain,Motor,203.66264767446756
359,CC110045,Whole Brain,Aud.,202.14840819119817
360,CC110045,Whole Brain,Vis.,203.1686027903317
361,CC110045,Whole Brain,Subc.,200.66834058922024
362,CC110045,Whole Brain,Whole Brain,199.46373184487229
363,CC110056,FPN,FPN,226.48129625819564
364,CC110056,FPN,CON,265.4530439627727
365,CC110056,FPN,SAN,251.99745560460988
366,CC110056,FPN,VAN,285.46312171587664
367,CC110056,FPN,DAN,285.18680713962
368,CC110056,FPN,DMN,278.8017583903063
369,CC110056,FPN,Motor,254.4665892980249
370,CC110056,FPN,Aud.,295.9724512374239
371,CC110056,FPN,Vis.,268.54786285192495
372,CC110056,FPN,Subc.,276.3959060148157
373,CC110056,FPN,Whole Brain,266.3254555135063
374,CC110056,CON,FPN,267.7895657675013
375,CC110056,CON,CON,230.45930274937646
376,CC110056,CON,SAN,245.6046749675125
377,CC110056,CON,VAN,288.977530644763
378,CC110056,CON,DAN,294.18965882948334
379,CC110056,CON,DMN,290.36812259290724
380,CC110056,CON,Motor,263.7221678224637
381,CC110056,CON,Aud.,295.1375157035782
382,CC110056,CON,Vis.,294.22964197622287
383,CC110056,CON,Subc.,302.1304976135932
384,CC110056,CON,Whole Brain,278.1487462893998
385,CC110056,SAN,FPN,262.1000633428274
386,CC110056,SAN,CON,251.6483320451154
387,CC110056,SAN,SAN,215.60659036626586
388,CC110056,SAN,VAN,296.9366666131874
389,CC110056,SAN,DAN,301.65865782154657
390,CC110056,SAN,DMN,293.3052622656521
391,CC110056,SAN,Motor,271.39472419004665
392,CC110056,SAN,Aud.,310.04865546895076
393,CC110056,SAN,Vis.,301.47728728135803
394,CC110056,SAN,Subc.,300.3652470118985
395,CC110056,SAN,Whole Brain,280.7579462203562
396,CC110056,VAN,FPN,292.9857275577103
397,CC110056,VAN,CON,287.8096509998444
398,CC110056,VAN,SAN,286.64888477217636
399,CC110056,VAN,VAN,227.9696323023945
400,CC110056,VAN,DAN,268.36257324246196
401,CC110056,VAN,DMN,282.7302412223307
402,CC110056,VAN,Motor,285.4181103431177
403,CC110056,VAN,Aud.,296.7003263543257
404,CC110056,VAN,Vis.,278.8965333743394
405,CC110056,VAN,Subc.,295.2802353272743
406,CC110056,VAN,Whole Brain,283.2600585420111
